Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
61,1,26,22,9,16,2,0,996,13,churn
31,0,4,4,4,27,1,1,346,30,churn
63,0,42,3,10,18,0,2,183,28,churn
32,0,48,16,4,27,0,0,332,17,churn
44,1,32,4,10,18,2,2,728,5,churn
36,0,58,5,9,29,0,0,788,13,churn
37,0,57,18,0,23,0,0,811,20,churn
40,0,34,11,5,29,2,1,955,1,churn
37,0,57,21,5,22,1,2,166,14,churn
61,0,41,2,5,9,0,2,793,6,churn
57,0,9,15,0,29,2,0,379,14,churn
42,0,5,22,6,27,1,0,608,3,churn
29,0,15,1,5,14,1,2,213,2,churn
37,0,32,7,2,23,1,0,804,14,churn
62,1,25,30,5,22,0,1,560,1,churn
22,0,2,22,7,25,1,0,627,9,churn
36,1,35,30,9,26,2,2,176,18,churn
34,0,40,24,8,22,0,2,603,10,churn
62,0,35,17,6,21,2,1,318,21,churn
64,0,17,1,10,7,0,0,909,2,churn
58,1,54,19,10,29,0,0,488,15,churn
39,0,25,25,0,28,2,0,155,1,churn
55,0,13,5,1,28,1,0,777,11,churn
58,1,39,28,6,19,1,2,464,6,churn
19,1,48,18,7,21,0,2,692,22,churn
50,0,11,15,3,26,1,0,816,21,churn
41,1,13,2,6,27,2,2,282,12,churn
20,1,26,2,7,19,2,2,202,2,churn
65,1,53,17,6,19,1,1,113,1,churn
53,1,34,5,6,10,0,1,341,9,churn
53,1,35,27,5,29,0,0,825,22,churn
38,1,28,4,6,19,2,2,559,1,churn
34,0,29,7,0,21,0,1,465,12,churn
65,1,37,4,6,19,0,0,159,9,churn
57,0,31,7,9,21,1,0,887,12,churn
46,1,37,14,8,17,0,2,232,20,churn
43,1,34,5,10,24,2,0,187,10,churn
33,0,60,24,10,18,2,0,423,24,churn
36,0,55,29,9,27,2,0,796,9,churn
62,0,20,29,2,25,1,0,746,26,churn
36,1,49,26,7,18,2,1,644,28,churn
36,0,3,7,1,25,0,0,596,30,churn
21,1,28,13,8,16,2,1,885,4,churn
41,0,8,20,1,24,1,0,992,24,churn
65,0,59,7,7,18,0,1,189,27,churn
60,1,34,9,9,21,1,0,901,11,churn
39,0,22,10,2,22,1,1,195,25,churn
52,1,35,3,9,22,0,2,667,21,churn
37,0,59,5,4,29,0,0,626,3,churn
25,0,26,26,8,16,0,1,248,26,churn
37,0,32,23,9,22,0,0,208,9,churn
37,0,26,22,8,29,2,0,104,27,churn
59,0,51,24,2,22,2,2,128,13,churn
25,0,56,30,1,29,0,1,213,1,churn
18,0,26,6,7,30,2,2,670,2,churn
44,1,58,8,6,23,1,0,358,30,churn
59,1,57,7,7,22,2,0,176,4,churn
29,0,47,25,9,30,2,2,994,17,churn
40,1,51,25,6,19,2,2,937,3,churn
53,0,26,7,6,25,1,2,728,21,churn
28,0,16,17,4,27,2,0,626,10,churn
48,0,36,14,8,30,0,0,103,26,churn
48,0,36,22,4,22,2,2,342,9,churn
22,1,52,2,9,29,2,1,384,14,churn
39,1,33,5,10,25,1,0,395,5,churn
63,1,38,24,8,18,2,0,211,5,churn
44,0,34,28,10,26,2,1,362,12,churn
35,1,55,10,10,26,1,2,224,29,churn
46,0,52,23,7,17,0,2,717,4,churn
55,0,38,18,7,21,2,2,530,7,churn
23,0,10,2,5,28,2,2,672,8,churn
57,0,30,7,8,24,0,1,869,22,churn
51,0,35,2,8,23,0,2,867,22,churn
55,1,23,1,4,20,2,0,761,11,churn
31,0,37,27,3,29,1,1,314,2,churn
41,0,59,2,8,25,1,1,124,3,churn
51,1,33,3,9,29,0,2,787,8,churn
32,0,19,8,6,25,1,1,182,8,churn
44,1,27,15,9,16,1,1,271,20,churn
62,0,8,22,10,24,0,0,834,21,churn
45,0,54,15,6,26,1,2,217,7,churn
58,1,41,14,7,25,0,0,331,29,churn
45,1,58,27,8,20,0,1,804,19,churn
36,1,35,14,6,25,2,1,315,12,churn
45,0,12,28,0,25,2,0,739,16,churn
62,0,6,25,0,30,2,2,328,5,churn
45,0,51,8,0,21,1,0,325,22,churn
38,1,48,11,7,20,1,0,570,14,churn
48,1,51,29,6,17,2,1,573,28,churn
22,1,51,27,9,23,1,2,347,11,churn
24,1,39,30,10,26,2,0,193,19,churn
54,0,21,13,9,23,1,1,343,8,churn
53,1,29,7,6,30,0,2,517,6,churn
54,0,16,9,0,22,2,0,726,7,churn
38,1,35,17,7,24,2,0,870,26,churn
22,0,17,15,2,24,2,0,390,9,churn
40,0,47,5,4,30,0,2,152,21,churn
38,1,29,15,5,25,1,2,244,24,churn
54,1,11,1,7,20,1,0,195,16,churn
63,0,40,2,7,5,1,0,981,11,churn
38,0,47,8,8,28,1,1,222,12,churn
45,1,48,23,6,22,1,2,857,17,churn
29,1,51,11,5,27,2,0,260,5,churn
64,1,25,9,8,16,2,1,242,28,churn
58,1,38,29,7,30,0,1,538,20,churn
45,0,36,21,7,17,2,1,747,15,churn
48,0,15,20,1,28,2,2,147,6,churn
45,0,47,16,8,17,0,0,960,28,churn
43,1,57,12,5,21,1,2,739,17,churn
21,0,49,26,4,29,1,1,494,27,churn
55,0,22,3,8,16,0,1,330,16,churn
34,1,46,30,10,16,0,0,699,29,churn
56,0,53,16,7,21,0,1,918,18,churn
25,0,42,25,10,16,1,2,756,7,churn
27,0,13,23,10,25,2,0,223,20,churn
35,0,59,12,8,18,1,1,989,17,churn
59,0,36,15,9,27,0,2,523,24,churn
58,0,20,16,1,24,0,1,413,2,churn
43,0,26,29,10,22,0,2,840,5,churn
18,0,3,1,7,14,0,0,226,5,churn
29,0,40,14,4,26,1,2,465,5,churn
24,0,54,3,7,23,1,0,151,16,churn
54,1,13,2,5,12,1,0,332,2,churn
47,0,4,7,2,27,1,0,524,3,churn
26,0,17,14,3,26,2,1,307,28,churn
57,1,30,9,8,25,1,0,608,25,churn
44,0,51,25,6,17,1,1,849,13,churn
23,0,55,15,7,19,1,0,868,1,churn
37,1,57,10,5,22,0,0,523,30,churn
27,0,28,15,7,19,0,0,595,14,churn
46,0,6,19,8,24,0,2,418,6,churn
20,0,5,30,10,26,1,1,331,20,churn
47,1,54,2,10,19,1,0,164,6,churn
25,0,37,25,8,25,2,2,276,4,churn
28,0,60,17,8,27,2,1,344,29,churn
50,1,40,12,9,26,2,1,592,16,churn
21,1,43,28,7,19,2,2,368,6,churn
30,0,27,9,10,22,2,0,273,22,churn
65,0,58,5,10,0,1,2,818,4,churn
63,0,45,22,3,23,0,2,179,3,churn
20,0,11,6,10,28,0,1,376,14,churn
33,1,53,3,6,29,1,1,347,5,churn
64,1,48,26,8,18,0,2,673,18,churn
59,0,25,1,8,7,0,2,145,27,churn
21,1,30,13,7,21,1,2,142,9,churn
38,1,54,26,5,18,1,2,742,2,churn
55,1,35,1,9,9,0,0,734,10,churn
27,0,59,10,10,29,1,2,572,18,churn
32,0,18,22,10,22,1,2,246,30,churn
48,0,5,1,8,1,1,2,824,22,churn
58,1,53,5,8,9,1,1,436,14,churn
53,1,2,2,10,15,1,1,249,6,churn
24,0,22,19,3,28,1,0,537,22,churn
61,1,44,11,8,25,0,2,343,3,churn
44,0,44,22,10,30,1,2,216,15,churn
59,0,34,5,7,16,2,0,731,18,churn
41,1,38,21,8,19,0,2,208,14,churn
63,1,50,16,6,19,2,2,329,4,churn
27,0,43,1,1,24,2,0,626,18,churn
62,0,49,12,1,23,2,1,106,3,churn
49,0,56,19,8,30,1,0,893,29,churn
35,1,44,25,5,19,2,1,436,15,churn
57,0,18,2,8,6,2,1,193,12,churn
42,0,29,23,7,29,0,1,306,17,churn
30,0,35,8,4,30,2,0,802,7,churn
20,0,50,21,10,25,1,0,128,10,churn
65,0,44,27,5,29,2,1,798,2,churn
53,0,56,2,7,28,1,2,437,9,churn
63,0,34,24,9,18,1,0,821,17,churn
42,0,32,8,2,27,0,1,485,1,churn
18,1,36,7,8,26,2,2,870,26,churn
22,0,1,30,5,26,2,0,339,11,churn
51,0,47,15,6,24,2,0,785,30,churn
24,0,23,30,8,25,2,0,917,5,churn
60,1,25,11,6,21,1,0,927,5,churn
19,0,60,18,5,23,2,1,791,27,churn
23,0,18,13,0,21,1,0,495,6,churn
55,1,55,9,10,25,2,2,150,27,churn
28,0,48,29,7,18,0,1,131,20,churn
44,1,37,20,10,21,1,0,907,14,churn
31,0,59,7,5,18,0,2,859,5,churn
19,0,42,6,10,28,2,1,147,20,churn
45,0,59,9,5,19,0,2,696,30,churn
53,0,48,5,4,25,1,1,709,29,churn
53,0,59,16,1,25,0,0,398,30,churn
36,0,51,19,3,29,2,1,441,24,churn
58,0,26,30,7,30,1,1,270,16,churn
25,0,12,30,5,21,1,0,552,8,churn
60,0,37,20,3,30,1,2,486,22,churn
63,1,28,2,5,13,1,2,737,4,churn
61,1,42,25,9,20,2,0,573,10,churn
49,0,12,20,8,27,2,0,721,23,churn
50,0,57,22,8,19,2,2,499,16,churn
52,0,54,5,1,30,2,2,350,1,churn
32,1,48,1,9,1,0,2,150,9,churn
43,1,39,11,6,27,0,0,679,28,churn
21,0,4,6,4,26,1,0,292,10,churn
59,0,15,3,4,8,2,2,879,25,churn
28,0,51,5,6,19,1,1,666,1,churn
44,1,53,11,9,26,0,0,670,8,churn
63,1,39,13,7,21,1,0,412,9,churn
62,0,12,2,6,22,2,2,599,3,churn
60,0,58,5,2,30,0,0,118,2,churn
53,1,42,6,5,26,0,0,748,25,churn
60,1,28,16,9,26,1,1,318,20,churn
42,0,13,1,7,24,2,0,735,5,churn
57,0,38,24,1,21,0,2,499,7,churn
61,0,57,25,7,25,2,1,743,29,churn
23,0,51,27,10,30,0,1,675,25,churn
57,0,53,4,7,23,1,2,526,12,churn
54,0,28,9,8,24,0,0,213,9,churn
38,0,2,6,4,21,1,2,332,13,churn
54,0,33,4,3,27,2,0,803,30,churn
55,1,34,17,5,23,0,1,333,25,churn
28,0,49,21,5,21,2,1,830,8,churn
43,1,39,18,6,18,2,1,142,14,churn
30,1,34,13,9,18,0,1,988,28,churn
37,1,48,2,7,25,1,0,703,24,churn
63,1,29,4,9,27,2,2,397,11,churn
55,0,42,19,9,21,2,0,744,8,churn
60,0,45,23,0,26,0,0,393,25,churn
52,1,49,26,10,22,1,2,978,3,churn
30,1,41,17,10,18,1,1,158,5,churn
30,1,36,17,9,16,1,0,407,5,churn
37,1,30,9,6,27,2,0,439,22,churn
63,1,45,7,8,22,2,1,598,11,churn
60,1,44,3,5,3,2,1,184,13,churn
47,1,2,1,1,0,0,0,317,1,churn
54,0,49,27,6,24,2,1,519,10,churn
29,0,54,19,6,26,0,0,628,12,churn
47,0,58,29,9,24,0,2,221,9,churn
34,0,10,6,3,30,2,2,122,29,churn
49,1,45,22,7,28,0,2,376,24,churn
47,0,7,25,10,26,0,2,286,29,churn
25,0,35,10,5,18,1,2,518,29,churn
52,0,51,19,3,30,1,1,475,22,churn
25,0,31,20,5,29,0,1,416,18,churn
53,1,13,5,9,28,2,0,720,8,churn
25,1,37,26,6,22,1,1,893,22,churn
55,1,33,1,5,22,1,1,196,18,churn
43,1,34,4,5,22,2,2,405,7,churn
52,0,16,1,5,3,0,0,738,20,churn
54,0,31,5,6,12,0,2,477,26,churn
18,1,31,3,10,19,1,0,438,29,churn
63,1,44,21,10,23,1,2,230,12,churn
36,1,34,18,7,30,0,0,216,23,churn
46,1,27,28,8,28,0,2,242,15,churn
57,0,19,1,5,23,2,1,986,20,churn
58,1,59,7,8,18,1,2,679,21,churn
61,0,38,28,9,17,1,1,168,20,churn
37,0,52,1,8,27,2,1,322,15,churn
60,1,38,9,5,20,1,1,815,14,churn
33,1,52,17,10,23,1,2,512,21,churn
35,0,35,13,6,25,1,0,159,16,churn
58,0,41,26,6,21,2,0,618,26,churn
61,0,42,17,9,16,2,2,280,14,churn
32,0,56,9,4,21,0,0,413,2,churn
50,1,30,19,8,23,1,1,313,29,churn
29,0,52,28,8,23,1,1,209,24,churn
60,0,53,4,9,24,0,2,361,14,churn
27,0,54,21,10,22,2,0,999,17,churn
56,0,44,3,4,9,0,1,669,28,churn
25,0,8,21,8,25,1,0,583,8,churn
62,0,34,30,4,21,2,0,589,22,churn
55,0,10,17,8,24,2,1,301,22,churn
48,0,13,26,2,24,1,0,247,6,churn
52,1,52,18,8,20,1,0,412,28,churn
46,0,38,29,7,28,0,1,852,21,churn
18,1,44,3,7,17,2,2,614,2,churn
19,0,55,22,10,18,2,1,164,25,churn
65,0,7,19,0,24,1,0,777,3,churn
20,0,20,11,6,25,1,2,424,20,churn
45,0,57,19,5,26,2,0,436,13,churn
20,0,8,3,7,29,0,1,136,10,churn
18,1,39,2,8,26,0,1,141,5,churn
50,0,49,14,5,28,2,0,910,2,churn
22,0,35,12,4,22,2,0,861,2,churn
48,1,44,18,5,30,1,1,818,2,churn
33,0,51,23,8,23,2,1,802,21,churn
50,0,38,24,8,25,0,2,966,9,churn
57,0,36,3,7,12,2,2,558,6,churn
53,1,28,18,9,24,0,1,911,2,churn
61,1,49,2,5,27,1,1,619,27,churn
55,0,36,3,4,20,1,2,910,5,churn
58,0,51,2,2,26,2,0,564,3,churn
34,0,19,10,10,29,0,2,219,22,churn
23,0,7,17,0,23,0,0,692,22,churn
62,0,54,28,9,18,2,0,792,11,churn
29,1,49,9,7,19,2,1,795,22,churn
21,0,14,13,10,21,0,1,366,17,churn
18,0,26,11,8,23,1,2,721,24,churn
40,0,54,23,9,28,0,2,550,4,churn
63,1,15,4,10,20,1,2,119,3,churn
50,0,17,18,5,24,0,0,857,13,churn
58,0,60,22,10,23,2,2,199,18,churn
37,0,2,29,8,23,1,1,169,22,churn
59,0,16,2,6,20,1,1,403,11,churn
64,0,35,18,9,27,0,2,538,28,churn
49,0,37,23,4,28,0,0,365,19,churn
53,1,40,2,9,26,0,2,308,3,churn
58,0,13,3,10,28,2,1,445,5,churn
61,0,33,1,7,23,1,1,508,17,churn
63,0,8,16,5,27,0,2,478,29,churn
57,0,2,3,8,6,2,0,617,8,churn
18,0,13,7,5,21,1,0,626,9,churn
60,0,17,1,4,16,2,1,720,3,churn
60,1,43,9,10,21,2,0,278,29,churn
52,0,25,7,4,21,1,0,931,9,churn
29,1,33,10,8,16,2,1,644,12,churn
22,0,59,26,1,23,1,1,262,17,churn
36,0,56,28,1,22,2,0,739,26,churn
23,1,41,17,6,27,2,1,294,20,churn
58,1,52,25,6,18,0,2,965,8,churn
44,0,7,14,0,21,1,0,494,16,churn
23,1,52,30,8,21,1,2,676,8,churn
52,1,47,19,5,25,2,0,294,18,churn
45,0,26,27,8,26,2,2,361,22,churn
47,0,19,8,2,23,0,0,456,19,churn
61,0,5,14,3,27,0,1,475,7,churn
40,0,59,1,10,25,1,1,758,23,churn
36,0,60,27,10,23,1,0,405,7,churn
29,1,56,16,5,17,2,2,341,9,churn
44,1,39,25,5,28,1,0,237,27,churn
36,0,24,21,6,24,0,2,343,24,churn
62,1,32,10,10,28,0,0,378,3,churn
22,0,39,25,0,25,2,0,876,18,churn
63,1,36,12,9,24,0,1,141,17,churn
18,0,39,18,8,24,2,0,649,6,churn
43,0,26,11,1,23,0,1,302,13,churn
59,0,7,24,3,30,1,1,427,21,churn
45,1,38,10,8,23,2,2,373,16,churn
63,1,39,4,7,17,1,2,871,27,churn
55,1,33,24,10,19,2,2,282,29,churn
63,0,49,26,8,26,2,1,660,20,churn
20,0,43,4,3,27,0,0,110,14,churn
59,1,24,2,8,17,1,0,907,1,churn
56,0,58,6,6,24,2,0,934,23,churn
51,1,54,22,5,18,1,2,279,15,churn
50,0,30,16,9,27,1,2,657,15,churn
44,0,48,21,4,28,1,0,129,7,churn
31,1,38,22,10,19,0,0,933,12,churn
43,1,9,1,2,8,1,2,370,16,churn
43,0,4,20,3,24,0,1,294,11,churn
54,0,37,1,4,9,0,1,973,24,churn
25,0,1,2,8,16,0,2,220,2,churn
51,0,34,15,8,19,1,1,279,20,churn
65,0,58,2,4,17,0,1,278,23,churn
60,0,37,21,8,23,2,1,768,26,churn
40,0,7,24,0,25,1,1,295,9,churn
57,0,58,3,6,21,0,0,464,28,churn
53,1,50,5,8,13,2,0,707,30,churn
61,0,34,9,6,28,2,2,195,7,churn
52,0,42,1,7,7,2,0,943,29,churn
54,0,31,22,8,29,0,1,347,12,churn
22,0,21,1,10,27,1,1,317,28,churn
51,0,50,5,8,24,0,1,279,10,churn
57,0,38,12,7,25,1,1,954,5,churn
58,0,41,28,10,30,1,2,304,19,churn
33,0,60,24,1,25,0,2,337,24,churn
32,1,57,9,6,22,1,2,417,28,churn
51,0,59,2,9,11,2,2,626,13,churn
56,0,21,14,8,24,0,1,380,9,churn
30,0,15,8,8,27,0,2,136,2,churn
65,1,36,3,9,10,1,1,458,21,churn
27,0,41,23,3,25,2,2,168,3,churn
25,0,37,23,5,20,0,2,663,4,churn
55,0,37,1,2,28,0,0,718,10,churn
46,1,59,19,7,17,0,1,258,28,churn
52,1,57,23,10,29,0,2,955,22,churn
55,0,23,27,1,24,0,1,300,13,churn
48,0,30,2,3,25,2,1,440,17,churn
65,1,39,25,10,30,1,0,268,27,churn
50,0,10,11,9,29,0,0,791,3,churn
46,0,19,5,1,23,1,0,665,17,churn
45,0,55,26,4,24,1,1,233,28,churn
59,0,37,26,8,29,0,1,125,9,churn
26,0,41,16,1,27,0,0,677,4,churn
59,0,21,23,5,27,0,1,406,16,churn
41,1,60,6,7,19,0,2,182,4,churn
46,1,60,7,5,16,1,1,733,5,churn
62,0,11,1,4,19,1,0,172,11,churn
36,1,35,22,6,18,1,2,541,10,churn
29,1,50,13,8,20,0,1,496,26,churn
34,1,58,23,7,28,1,0,573,5,churn
48,0,9,1,9,26,0,1,347,8,churn
64,0,40,5,7,9,1,0,568,23,churn
55,1,8,5,10,30,2,0,750,18,churn
46,0,49,13,8,16,1,2,592,14,churn
62,1,42,22,5,21,2,2,397,25,churn
25,1,47,19,10,30,1,0,928,21,churn
64,0,14,2,4,23,2,1,678,7,churn
49,0,15,2,2,30,2,2,180,30,churn
40,0,42,25,8,29,2,0,688,23,churn
40,0,53,4,10,20,0,1,728,8,churn
25,1,60,9,10,23,1,0,329,6,churn
26,0,53,17,1,28,2,2,277,13,churn
46,1,46,29,5,17,1,0,706,20,churn
63,0,24,10,6,25,2,1,296,16,churn
56,0,57,11,7,21,0,1,222,15,churn
61,1,45,2,8,12,2,2,659,26,churn
62,1,21,1,7,3,1,1,754,24,churn
65,1,5,3,8,25,0,2,631,10,churn
30,0,43,17,5,22,2,2,194,28,churn
60,0,46,26,8,24,1,0,776,6,churn
45,0,12,21,2,22,1,1,450,2,churn
29,1,37,7,10,17,2,2,149,1,churn
59,0,30,10,7,24,2,2,456,10,churn
18,0,43,14,3,29,1,1,484,17,churn
36,0,45,29,8,23,1,2,333,29,churn
54,0,49,1,8,7,2,1,945,6,churn
40,1,55,18,5,30,2,0,302,17,churn
40,0,13,6,8,28,1,1,199,10,churn
54,0,34,5,7,4,0,0,845,24,churn
62,1,15,3,10,7,1,0,786,11,churn
55,1,37,3,5,17,2,1,291,26,churn
56,1,40,3,4,21,0,1,857,12,churn
65,0,47,23,6,24,2,0,745,14,churn
57,1,24,18,8,25,1,1,250,28,churn
24,0,37,2,10,22,0,0,703,15,churn
44,0,13,22,2,30,2,1,139,4,churn
62,1,60,18,10,27,2,2,845,15,churn
19,0,42,9,3,26,1,0,726,18,churn
63,1,56,28,7,20,2,2,663,14,churn
44,0,27,20,1,21,0,1,233,20,churn
63,1,43,6,9,29,0,1,328,7,churn
34,0,1,2,5,28,2,0,150,5,churn
36,0,25,4,10,19,2,0,800,23,churn
53,0,35,20,10,24,2,1,976,18,churn
23,1,51,7,10,22,1,1,630,4,churn
57,1,46,30,9,28,1,2,235,13,churn
53,0,24,24,4,29,1,0,392,21,churn
33,0,47,18,9,29,0,2,672,21,churn
44,0,24,9,6,29,1,1,133,19,churn
57,0,18,19,0,28,2,1,198,13,churn
40,0,17,3,7,29,1,1,417,26,churn
18,1,50,5,6,29,0,1,478,6,churn
42,0,50,29,5,30,1,2,651,17,churn
19,1,48,28,6,20,2,2,813,22,churn
63,1,55,17,9,20,1,0,335,2,churn
45,1,57,16,6,16,2,1,661,16,churn
26,0,22,21,1,30,2,0,494,13,churn
43,0,33,9,8,26,1,0,857,30,churn
57,1,46,7,10,30,0,2,725,11,churn
25,1,16,2,0,20,1,2,290,22,churn
32,0,2,4,4,27,0,0,208,5,churn
28,1,3,1,2,15,1,2,379,23,churn
45,0,50,25,5,24,0,0,802,9,churn
35,0,19,4,5,21,0,0,981,23,churn
54,1,59,17,6,29,1,2,900,15,churn
62,1,60,17,9,30,0,2,251,22,churn
40,0,25,23,8,27,0,2,474,12,churn
28,1,40,22,7,28,0,0,637,17,churn
25,1,33,24,5,20,1,0,522,18,churn
19,1,50,15,6,16,2,2,764,7,churn
59,0,1,4,8,28,0,0,193,15,churn
32,0,56,8,6,24,2,1,640,3,churn
26,0,33,27,9,16,1,0,941,7,churn
21,1,33,12,10,24,1,1,341,6,churn
65,0,56,12,7,29,1,0,697,10,churn
30,0,14,23,10,24,2,0,362,10,churn
63,1,23,1,8,28,1,2,496,2,churn
54,1,44,5,7,23,1,0,684,22,churn
45,0,39,14,8,30,2,0,259,24,churn
43,0,10,4,2,30,2,0,728,29,churn
56,0,52,2,4,12,2,0,610,6,churn
64,0,1,19,0,26,2,0,429,18,churn
27,0,47,20,8,20,2,2,188,5,churn
20,0,10,21,0,25,1,0,346,22,churn
45,0,29,15,10,24,1,2,732,7,churn
39,0,25,20,10,29,1,1,917,22,churn
43,0,29,23,2,25,0,1,448,13,churn
52,1,56,18,8,20,2,0,813,8,churn
37,0,2,21,9,22,1,0,707,30,churn
64,0,50,7,5,21,1,2,807,27,churn
42,1,26,12,9,26,0,1,594,7,churn
31,0,12,10,4,22,0,1,461,14,churn
44,0,22,19,6,26,1,2,485,15,churn
44,0,59,7,4,28,0,2,286,1,churn
56,0,28,2,7,24,1,2,211,18,churn
48,0,43,6,8,23,0,0,741,25,churn
60,0,15,9,8,25,0,0,951,19,churn
29,0,23,3,4,21,1,2,242,23,churn
50,1,25,5,6,17,2,1,408,18,churn
29,0,25,2,2,22,2,2,456,18,churn
59,0,42,28,9,25,0,2,392,4,churn
29,0,9,20,3,22,2,1,399,15,churn
20,0,55,1,7,25,1,1,873,1,churn
31,0,23,8,1,21,1,0,559,30,churn
52,0,17,19,7,25,1,0,588,19,churn
57,1,17,5,7,22,2,1,692,22,churn
39,0,23,25,10,26,1,1,169,9,churn
41,0,3,19,1,24,0,1,424,13,churn
60,0,32,5,5,13,0,1,360,8,churn
38,1,1,1,3,7,2,2,372,18,churn
37,0,30,14,9,17,0,0,222,28,churn
63,0,58,3,10,4,0,2,824,16,churn
64,1,33,22,7,18,0,1,306,17,churn
34,1,30,26,9,24,2,0,778,26,churn
19,0,22,11,3,21,0,0,602,20,churn
36,0,52,17,2,22,1,0,976,29,churn
53,0,56,23,6,16,0,0,690,17,churn
22,0,58,15,3,28,1,1,324,28,churn
22,0,17,30,7,29,1,1,205,14,churn
54,0,42,3,8,6,1,0,366,6,churn
57,0,18,18,9,28,0,1,197,13,churn
29,0,52,11,7,25,2,2,882,5,churn
59,0,54,8,4,24,1,0,314,15,churn
45,1,40,1,10,16,0,1,944,26,churn
54,1,39,3,9,7,2,2,943,14,churn
65,0,23,3,9,0,1,1,380,14,churn
46,0,59,26,9,19,1,2,520,16,churn
60,0,28,10,7,17,1,2,801,17,churn
34,1,37,2,5,27,0,0,835,20,churn
32,0,27,29,10,17,1,1,671,30,churn
65,0,43,19,9,21,2,2,161,19,churn
45,1,40,17,5,27,0,0,693,19,churn
61,1,17,4,8,16,1,2,290,26,churn
26,0,31,16,7,16,0,1,613,26,churn
34,0,48,2,3,30,1,2,171,9,churn
37,0,28,26,5,17,1,2,503,18,churn
46,0,31,21,8,22,0,2,269,29,churn
52,0,25,7,8,20,1,1,214,26,churn
55,0,26,4,8,13,0,1,172,15,churn
39,0,28,14,9,22,0,2,801,21,churn
26,0,14,29,9,26,1,2,131,9,churn
49,1,31,5,10,26,1,2,658,11,churn
50,0,36,26,10,28,0,0,566,29,churn
36,0,28,9,6,24,1,2,919,10,churn
54,0,44,10,6,25,2,1,980,8,churn
63,0,14,1,3,26,0,1,440,17,churn
42,0,7,21,8,30,0,0,905,8,churn
62,1,11,1,1,20,0,2,475,20,churn
54,1,44,4,9,13,0,2,458,5,churn
48,0,48,1,4,28,2,0,226,4,churn
50,1,26,19,5,26,1,1,785,22,churn
65,1,13,3,5,0,2,0,543,8,churn
37,0,53,29,7,30,2,0,317,19,churn
27,1,31,10,9,27,0,1,797,8,churn
36,1,38,28,5,17,0,0,486,21,churn
38,0,48,4,6,28,1,0,724,18,churn
28,1,32,28,8,23,0,0,262,1,churn
55,0,4,27,10,25,0,0,175,11,churn
43,1,26,30,7,16,0,0,688,30,churn
57,0,59,2,7,30,2,0,975,12,churn
33,0,2,15,10,25,0,2,240,6,churn
41,1,3,2,9,1,1,2,805,12,churn
40,0,37,23,2,27,2,0,279,23,churn
35,0,1,4,1,29,0,2,447,17,churn
52,0,10,5,5,24,1,0,342,1,churn
42,0,37,2,5,24,2,0,637,7,churn
33,0,57,7,1,26,0,0,297,19,churn
48,0,12,7,8,26,0,0,316,27,churn
56,1,24,3,5,26,2,0,381,21,churn
56,1,5,1,5,23,1,2,218,28,churn
45,0,24,26,7,18,2,1,567,10,churn
23,1,43,16,8,23,2,2,712,24,churn
34,0,42,25,6,23,0,2,714,3,churn
55,0,46,21,5,18,0,2,957,27,churn
40,0,49,12,8,28,0,2,125,22,churn
60,0,41,25,9,25,1,1,836,10,churn
23,1,57,29,5,20,0,0,781,23,churn
42,0,6,1,1,28,1,0,486,9,churn
25,0,51,1,6,17,0,2,106,25,churn
31,0,38,13,6,28,2,2,877,4,churn
34,1,37,4,9,27,0,0,902,20,churn
32,0,21,23,10,28,2,1,224,13,churn
59,0,39,7,3,23,0,0,466,11,churn
52,0,27,7,9,25,0,0,960,20,churn
60,0,29,16,7,29,2,2,897,5,churn
29,0,42,25,6,27,2,1,431,28,churn
20,1,25,23,9,27,1,0,600,18,churn
34,1,50,25,9,17,0,1,350,27,churn
40,0,2,27,7,25,1,0,229,29,churn
36,0,24,11,7,27,1,0,255,17,churn
53,0,54,25,2,24,2,2,438,12,churn
23,1,57,12,7,29,0,1,972,12,churn
22,1,30,26,8,21,0,1,515,29,churn
61,0,27,12,10,16,0,0,330,29,churn
62,0,2,3,6,30,1,1,873,4,churn
57,1,29,4,6,25,1,1,417,2,churn
63,0,43,4,6,18,1,2,371,20,churn
26,0,56,12,9,26,1,1,612,7,churn
31,0,59,1,6,17,0,0,407,19,churn
45,0,29,5,10,30,1,0,817,29,churn
58,0,45,8,8,20,0,0,429,15,churn
45,1,46,5,6,19,1,1,625,27,churn
55,1,10,2,7,8,1,1,784,4,churn
48,0,44,5,8,26,1,1,149,29,churn
59,0,45,23,8,24,1,1,305,28,churn
30,0,57,15,2,23,0,0,906,8,churn
57,0,49,17,6,25,1,1,189,21,churn
42,0,27,4,10,17,1,0,1000,5,churn
20,0,13,24,0,28,0,0,381,14,churn
52,0,21,1,0,29,2,0,581,23,churn
41,0,59,19,6,20,1,0,737,2,churn
58,0,53,29,9,19,2,1,692,10,churn
48,0,43,28,8,18,1,0,857,1,churn
19,1,52,28,5,24,1,2,710,14,churn
55,1,37,4,9,27,1,0,305,28,churn
29,0,25,22,9,23,2,1,570,20,churn
31,1,5,2,9,22,1,2,794,12,churn
64,1,44,4,4,17,2,0,348,21,churn
42,0,46,11,9,25,0,2,560,25,churn
42,0,12,28,1,22,2,2,174,7,churn
60,0,14,4,8,5,2,2,229,8,churn
