Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
56,1,13,7,0,27,0,1,344,17,0
64,0,15,13,0,1,0,1,470,4,0
44,0,22,5,9,18,1,1,991,22,0
19,1,7,4,7,17,1,0,478,1,0
29,0,55,17,0,9,2,0,991,11,0
55,0,23,22,5,0,1,2,550,23,0
46,1,49,19,3,13,0,1,938,3,0
46,0,25,15,6,4,2,1,458,14,0
49,1,20,2,4,19,1,1,212,10,0
62,1,52,8,1,28,0,0,957,22,0
58,0,7,13,10,9,0,2,148,12,0
26,0,2,23,2,26,1,2,818,6,0
31,0,52,2,9,10,2,1,343,20,0
30,1,18,1,0,10,2,0,153,17,0
26,0,11,21,1,10,0,1,478,24,0
43,0,21,9,6,16,0,2,814,29,0
62,1,7,21,8,15,2,2,966,17,0
46,1,36,19,4,13,1,2,582,23,0
34,1,36,12,4,11,0,0,436,8,0
24,0,38,19,7,1,0,2,533,18,0
46,1,11,2,9,13,2,1,836,11,0
19,1,54,10,1,30,1,1,432,12,0
42,1,40,26,9,6,2,0,731,21,0
27,0,16,26,2,7,2,2,349,24,0
24,1,30,24,7,0,0,2,659,14,0
64,0,23,25,8,0,0,0,669,18,0
39,0,1,17,3,0,1,1,304,9,0
62,1,40,14,2,9,2,0,936,15,0
25,0,50,1,8,11,1,2,942,20,0
59,0,48,13,10,14,2,2,111,6,0
44,1,8,1,10,0,2,1,493,13,0
63,1,44,29,1,22,1,2,606,20,0
47,1,39,30,7,11,2,0,694,7,0
60,1,56,18,3,6,0,1,307,21,0
42,0,29,21,1,22,1,1,741,28,0
46,1,51,16,4,1,2,0,940,24,0
43,1,15,5,5,4,0,0,442,8,0
19,1,14,28,10,13,1,0,492,18,0
58,0,44,23,7,4,2,0,879,28,0
64,1,58,10,9,11,0,2,373,4,0
37,1,6,23,3,6,2,0,479,10,0
19,0,34,10,6,5,2,0,940,20,0
62,1,56,30,2,0,0,2,626,24,0
54,0,33,23,10,5,1,2,413,27,0
47,1,24,8,10,13,1,0,567,14,0
54,0,7,15,0,30,2,1,506,1,0
19,1,22,9,1,3,2,1,523,23,0
21,0,44,21,6,1,2,2,945,19,0
48,1,43,26,7,8,2,2,311,12,0
58,1,26,20,0,20,0,1,457,3,0
44,0,32,15,3,15,1,0,203,29,0
55,1,8,28,1,18,0,0,341,15,0
27,1,30,25,2,24,2,0,105,9,0
59,1,41,19,4,14,1,2,277,30,0
34,1,56,8,3,22,1,2,151,20,0
59,1,4,3,1,16,2,1,560,7,0
65,1,11,29,2,29,2,2,408,26,0
54,0,51,10,1,22,0,2,702,9,0
35,0,53,2,10,2,0,1,703,15,0
30,0,22,5,9,24,1,1,767,25,0
33,1,9,21,2,6,2,2,692,24,0
24,0,32,4,0,17,1,2,352,4,0
29,0,16,13,2,4,1,2,271,21,0
23,0,44,6,9,4,2,1,772,10,0
60,0,5,26,1,8,1,0,158,9,0
34,1,50,20,1,26,2,1,647,30,0
25,0,27,11,8,8,2,2,135,11,0
33,1,2,29,4,19,2,2,558,18,0
59,0,50,13,2,20,1,1,518,14,0
58,0,45,13,5,2,0,2,915,7,0
20,1,3,22,6,2,0,2,625,3,0
34,1,10,7,3,12,2,2,895,5,0
56,1,49,10,4,1,0,1,198,14,0
56,0,15,19,3,2,1,1,650,3,0
62,0,37,8,5,3,1,2,922,16,0
61,0,40,26,4,19,1,0,846,1,0
45,0,2,10,4,1,1,1,771,26,0
56,1,9,13,3,27,1,0,470,2,0
48,1,16,16,8,22,2,2,966,8,0
39,1,22,3,10,3,0,0,453,15,0
28,1,49,25,6,13,1,2,914,28,0
59,1,49,24,2,11,2,1,768,1,0
60,0,26,17,3,1,0,2,587,1,0
53,0,26,11,0,8,2,2,120,10,0
49,0,45,1,10,2,2,0,551,12,0
41,0,2,20,0,20,1,1,961,19,0
43,0,21,11,7,5,1,1,254,30,0
57,1,30,6,6,13,0,0,447,18,0
46,1,35,18,9,14,2,0,995,21,0
49,1,50,17,2,9,0,0,991,24,0
65,1,30,11,4,19,1,1,621,6,0
47,1,55,5,1,16,0,2,962,23,0
44,0,57,3,3,12,2,2,445,10,0
50,1,16,30,10,10,0,0,271,18,0
33,0,20,9,6,28,0,1,803,3,0
53,0,34,11,4,9,0,2,804,21,0
52,0,19,26,5,30,1,2,619,3,0
65,0,33,8,6,11,2,2,997,5,0
44,1,1,30,9,10,0,1,343,24,0
25,1,60,14,3,16,1,2,241,9,0
38,0,60,16,4,5,0,2,936,9,0
55,0,42,7,2,30,0,1,613,30,0
48,0,23,28,1,8,0,0,648,30,0
63,0,19,5,1,8,2,2,625,4,0
44,1,21,26,7,16,1,0,858,15,0
27,0,6,12,6,3,1,1,102,25,0
64,0,19,27,2,0,0,0,579,14,0
26,0,35,27,8,2,1,2,783,28,0
55,1,48,9,1,2,2,0,385,11,0
37,1,60,6,1,19,2,1,795,18,0
29,0,33,8,6,9,0,0,238,17,0
54,1,3,6,3,15,1,0,810,6,0
62,0,45,30,0,4,2,1,922,3,0
53,0,46,20,8,2,0,2,509,30,0
60,0,22,11,9,1,2,2,515,14,0
38,0,24,16,10,9,0,0,337,1,0
45,1,39,30,5,4,1,0,185,10,0
58,0,39,6,4,3,1,1,830,1,0
25,0,36,2,3,10,1,1,261,17,0
25,0,45,11,6,14,0,0,593,17,0
42,1,60,2,3,24,0,0,293,8,0
55,1,40,23,4,25,2,0,470,9,0
47,0,55,10,4,13,0,1,406,22,0
25,1,6,16,9,12,1,2,243,14,0
59,0,29,25,1,12,1,0,403,13,0
47,1,5,14,4,13,2,2,865,20,0
44,1,33,27,6,3,2,2,773,28,0
60,0,14,13,3,17,0,0,858,28,0
23,0,13,3,5,4,1,0,471,14,0
58,1,29,27,2,8,2,0,134,2,0
29,0,12,12,0,19,2,1,237,16,0
32,1,52,5,3,8,0,1,415,20,0
62,1,48,4,1,20,2,1,697,25,0
43,0,10,13,5,3,1,0,405,6,0
40,0,46,11,0,16,1,1,731,21,0
58,0,15,7,4,25,0,2,953,17,0
19,1,16,30,7,5,1,1,379,7,0
28,1,56,8,10,14,1,0,126,12,0
35,0,5,18,4,0,0,2,502,24,0
56,1,35,12,5,7,0,0,839,14,0
21,1,9,18,6,22,1,0,409,3,0
27,1,10,30,4,27,1,2,267,21,0
21,1,23,21,1,3,0,0,539,30,0
43,0,13,15,4,20,1,1,720,9,0
27,1,24,25,1,8,0,1,435,19,0
50,1,26,18,1,19,2,1,437,9,0
54,1,41,22,2,20,1,1,688,22,0
46,0,51,14,0,18,1,1,575,3,0
52,0,13,10,3,8,2,2,262,22,0
58,0,19,14,1,10,2,1,736,1,0
64,1,12,12,9,22,1,0,394,22,0
29,1,45,9,3,9,2,1,764,22,0
48,0,47,24,4,7,2,2,319,24,0
19,1,36,28,1,26,0,1,732,30,0
28,0,56,20,0,7,2,2,906,17,0
56,1,26,1,3,24,0,2,397,9,0
58,1,8,21,0,27,2,0,602,22,0
35,1,13,28,0,10,2,1,827,2,0
23,0,28,15,4,13,0,0,619,29,0
56,1,15,25,0,4,1,0,832,18,0
60,0,16,8,7,6,0,2,999,25,0
62,1,13,7,3,21,2,0,634,20,0
45,0,57,8,1,13,0,0,151,11,0
63,0,56,12,6,5,1,1,845,6,0
55,0,38,28,8,5,0,1,639,13,0
48,0,45,18,1,15,1,0,680,11,0
31,0,36,23,2,5,2,2,444,2,0
20,1,43,1,5,3,2,1,505,17,0
32,1,11,3,3,3,1,1,955,16,0
43,0,39,29,4,9,2,2,777,22,0
42,0,32,16,2,3,1,1,536,26,0
54,1,1,17,1,29,1,0,123,25,0
24,1,20,11,2,17,1,1,986,9,0
42,1,58,26,6,14,1,2,270,13,0
22,1,19,7,5,21,2,2,824,22,0
29,0,21,7,5,2,1,1,509,25,0
36,1,20,19,5,22,0,2,434,3,0
46,1,18,15,5,28,0,0,987,2,0
42,0,19,28,10,25,1,2,792,5,0
46,1,15,16,2,12,0,1,723,8,0
30,0,51,21,2,17,0,2,284,13,0
53,1,25,3,2,8,1,0,195,13,0
19,1,32,18,7,13,0,1,494,26,0
47,0,5,26,5,6,0,0,237,24,0
24,1,39,6,9,0,1,0,554,25,0
39,1,13,18,4,9,2,1,592,22,0
43,1,24,29,8,14,1,2,763,26,0
21,1,42,19,9,11,0,2,397,30,0
37,1,57,22,10,6,1,2,458,24,0
45,0,37,24,0,10,0,1,928,6,0
31,0,43,23,5,0,2,1,511,1,0
54,0,20,3,2,1,1,1,635,17,0
35,0,6,10,2,12,2,2,473,18,0
61,1,32,20,8,7,0,0,355,23,0
22,1,51,26,2,29,2,2,673,24,0
65,0,22,3,3,13,2,0,785,26,0
64,0,24,27,4,17,2,0,447,21,0
38,0,56,20,5,7,1,1,970,25,0
31,0,57,3,6,1,2,1,880,9,0
38,1,15,4,3,20,2,1,878,10,0
61,0,1,13,5,16,0,2,751,16,0
24,1,4,20,0,9,2,1,549,27,0
38,0,44,25,2,9,2,2,745,28,0
21,1,59,15,0,29,2,1,968,20,0
24,0,42,11,7,3,2,1,337,4,0
27,1,10,13,1,8,2,1,544,18,0
62,0,31,19,2,10,2,1,122,24,0
18,1,4,12,1,5,2,2,894,30,0
30,0,7,18,6,7,2,1,192,5,0
29,0,15,2,7,6,2,0,401,30,0
18,1,6,13,8,27,1,0,558,20,0
25,1,18,24,0,6,2,2,915,28,0
56,0,34,29,4,20,0,2,874,5,0
44,0,16,1,1,14,2,1,193,13,0
48,0,15,2,5,19,0,0,552,30,0
62,1,41,26,4,21,0,1,973,3,0
23,0,41,14,1,0,0,0,335,3,0
46,1,32,8,2,19,2,1,565,21,0
28,0,9,6,1,23,2,2,576,6,0
22,1,44,16,0,16,1,2,578,19,0
35,1,56,12,2,23,2,0,683,5,0
21,0,11,8,7,15,0,1,518,20,0
65,0,3,24,7,9,1,0,354,29,0
54,1,28,21,9,5,0,1,436,15,0
58,0,46,16,4,6,0,1,804,22,0
38,0,8,10,2,24,1,2,993,2,0
21,0,8,13,0,2,2,2,702,27,0
28,0,42,16,7,11,0,0,791,4,0
48,1,39,2,4,6,2,0,124,30,0
38,1,34,10,0,13,1,0,124,3,0
52,1,4,9,3,28,1,2,209,13,0
28,1,44,21,1,20,0,0,641,16,0
34,1,39,30,9,12,0,0,723,8,0
18,1,27,28,5,5,1,2,468,28,0
33,0,10,2,9,10,1,0,247,3,0
49,1,4,18,8,8,1,1,494,19,0
51,1,41,23,4,4,0,2,521,20,0
65,0,2,19,1,5,0,1,784,22,0
44,0,12,21,10,8,1,1,845,2,0
59,1,22,12,4,6,1,1,511,10,0
45,1,23,21,9,24,2,1,806,5,0
24,0,13,6,6,4,0,2,270,9,0
61,1,59,29,0,20,1,2,488,16,0
51,0,53,27,0,14,0,0,191,21,0
22,0,30,15,1,29,2,2,830,24,0
46,1,53,17,9,1,2,2,496,10,0
51,0,17,10,2,20,0,1,105,20,0
28,0,52,29,1,21,1,1,774,24,0
36,0,58,4,0,1,2,1,463,26,0
54,0,29,30,3,9,1,1,798,5,0
64,0,56,9,3,7,0,2,885,4,0
26,1,40,14,8,2,1,2,923,12,0
61,1,28,29,6,3,2,1,209,3,0
34,0,15,13,2,16,2,1,842,10,0
34,0,20,7,9,15,2,2,252,29,0
40,0,15,14,4,10,0,2,804,29,0
54,0,3,13,0,21,1,2,925,2,0
31,1,49,2,5,5,1,1,512,17,0
42,0,42,16,9,15,0,2,591,11,0
48,1,21,14,5,15,0,2,801,21,0
27,1,17,25,2,30,1,0,973,21,0
59,1,38,18,2,3,0,2,246,28,0
52,1,45,7,0,29,2,0,691,13,0
59,1,5,21,1,30,1,1,430,5,0
65,1,24,7,1,25,1,1,715,26,0
40,0,18,17,1,19,2,1,636,8,0
40,1,23,18,3,26,0,2,527,25,0
30,0,27,7,4,23,2,1,810,3,0
33,1,51,27,8,11,1,1,371,10,0
36,1,11,26,7,9,2,1,281,22,0
40,0,45,12,1,5,0,2,984,3,0
24,1,3,27,1,11,1,2,240,16,0
34,0,13,15,1,17,0,1,441,9,0
21,1,46,26,2,7,1,2,492,15,0
19,1,13,25,5,27,2,1,146,19,0
46,1,16,3,1,5,1,2,724,5,0
63,1,58,2,2,16,0,0,927,4,0
60,1,50,1,0,27,2,1,962,17,0
20,1,16,28,0,1,2,0,718,12,0
47,0,23,16,9,5,1,1,798,13,0
39,0,21,3,5,7,0,0,406,22,0
35,1,21,28,5,28,0,0,338,28,0
48,0,49,29,6,11,1,0,271,11,0
49,1,21,9,7,27,1,1,350,27,0
56,1,56,27,2,5,1,1,705,18,0
44,0,34,9,1,23,0,2,549,27,0
47,0,41,13,3,0,0,1,694,2,0
54,1,1,26,6,30,1,0,208,15,0
40,1,15,2,3,28,2,2,458,20,0
38,1,6,24,0,27,0,2,834,7,0
59,1,45,13,3,17,1,1,902,16,0
38,1,18,16,8,25,0,1,845,3,0
33,1,51,16,0,22,2,0,983,2,0
42,1,32,22,6,5,1,0,701,14,0
52,0,44,21,3,3,1,0,663,17,0
57,1,10,21,4,24,1,1,266,12,0
60,0,53,27,10,14,0,0,794,11,0
62,1,21,25,6,19,0,0,684,3,0
34,1,19,15,3,6,1,2,353,29,0
40,0,32,3,6,15,1,2,955,14,0
46,0,9,7,2,0,1,2,616,19,0
48,1,14,19,8,5,0,2,572,3,0
64,0,38,12,0,19,2,2,339,3,0
39,1,26,16,6,6,2,0,796,5,0
36,0,11,23,0,5,2,2,510,3,0
46,0,32,28,7,4,1,2,216,30,0
55,0,3,19,10,2,2,1,382,12,0
24,0,48,26,8,6,1,2,499,9,0
31,1,11,5,5,9,1,1,922,28,0
56,1,32,17,3,20,2,2,279,24,0
49,1,48,3,6,6,1,0,869,4,0
47,1,22,21,1,19,1,2,770,28,0
45,0,18,18,1,26,0,2,828,4,0
21,1,5,12,3,0,2,2,151,16,0
30,1,32,30,5,6,0,2,392,11,0
49,0,16,9,10,24,1,2,933,17,0
54,0,58,26,2,13,0,0,696,10,0
48,0,57,11,9,0,1,1,328,9,0
28,0,10,30,1,11,1,0,632,23,0
30,1,60,21,8,5,1,0,108,27,0
61,1,58,13,2,2,2,0,377,14,0
58,1,22,30,1,15,1,1,847,8,0
30,1,30,2,9,15,0,2,679,20,0
27,1,8,14,10,3,0,2,758,5,0
40,0,18,29,7,15,2,2,556,12,0
52,1,31,29,6,2,1,0,925,16,0
65,1,15,11,0,26,0,2,174,28,0
24,0,18,4,1,15,2,0,617,10,0
31,0,16,14,3,6,1,0,825,2,0
21,1,20,27,9,9,0,1,638,18,0
57,0,44,14,2,12,1,2,719,15,0
44,1,15,24,5,24,0,2,502,29,0
61,0,52,25,8,6,0,1,881,26,0
30,1,30,12,8,7,2,0,384,5,0
37,0,8,5,10,17,0,1,893,20,0
50,0,39,6,10,0,0,0,154,15,0
36,0,48,20,1,16,2,1,197,15,0
61,1,30,7,1,15,2,0,592,30,0
35,1,45,10,4,4,1,0,180,28,0
41,0,22,8,4,13,0,2,938,9,0
47,1,60,27,7,13,1,2,811,6,0
22,0,13,15,1,13,0,1,846,29,0
36,1,17,24,9,27,2,1,732,12,0
61,0,20,29,0,1,1,2,209,25,0
19,1,7,20,3,27,0,0,565,14,0
50,1,56,3,3,4,0,2,777,25,0
34,1,44,15,2,4,0,1,436,14,0
61,1,53,27,8,11,0,1,761,12,0
50,0,48,30,5,8,2,1,104,12,0
60,0,3,28,10,8,2,0,107,2,0
37,0,41,12,2,9,1,1,862,25,0
46,1,3,17,1,19,0,0,283,22,0
18,0,22,9,7,17,1,2,894,5,0
47,1,8,19,6,15,0,1,846,5,0
21,0,30,24,1,13,1,2,493,21,0
40,1,50,12,6,4,0,2,251,2,0
21,1,27,3,2,2,0,0,984,20,0
42,1,5,27,2,23,1,2,521,23,0
33,0,34,28,2,0,0,0,113,13,0
23,1,60,22,5,14,2,1,197,25,0
55,0,3,20,2,0,1,2,821,28,0
24,0,24,12,6,8,2,1,989,9,0
28,0,53,3,10,15,0,0,506,13,0
30,0,6,21,10,22,2,2,612,28,0
34,1,49,5,9,0,1,1,884,7,0
33,0,56,15,2,17,2,0,351,28,0
43,1,34,3,7,6,2,1,836,2,0
35,0,45,27,5,0,0,0,836,15,0
65,1,44,12,6,11,1,0,368,21,0
41,1,33,22,2,26,0,0,398,7,0
53,0,34,20,2,17,0,0,144,14,0
22,1,26,17,6,3,0,0,701,25,0
53,1,29,17,1,25,2,0,540,1,0
35,0,17,6,1,10,0,0,578,1,0
25,1,11,20,6,19,2,0,340,18,0
28,1,20,20,10,20,2,1,412,30,0
22,1,10,22,3,13,2,1,240,2,0
30,0,20,10,9,6,2,0,713,3,0
44,0,31,8,0,10,1,0,770,6,0
56,1,25,4,1,27,1,1,929,4,0
42,0,12,12,8,11,2,2,785,8,0
23,1,8,21,0,20,0,1,459,7,0
56,0,39,6,8,1,1,0,740,1,0
35,0,32,24,10,11,2,2,205,16,0
21,1,3,24,9,3,1,1,355,18,0
25,0,52,11,8,4,0,0,225,16,0
63,1,34,6,4,26,2,0,163,24,0
30,0,23,29,3,14,1,1,563,21,0
48,1,55,22,7,3,0,1,151,9,0
48,0,38,8,7,8,0,0,420,6,0
30,0,45,11,0,1,2,1,781,19,0
57,1,7,8,1,11,1,1,166,7,0
31,1,60,17,10,10,2,1,685,2,0
25,0,54,26,3,6,1,2,904,9,0
25,1,12,19,7,9,1,1,545,1,0
51,1,52,29,3,28,0,1,793,16,0
62,0,17,30,2,9,1,1,872,10,0
41,1,16,13,2,26,2,1,647,25,0
31,0,17,8,9,12,1,2,526,30,0
30,0,27,22,10,14,2,1,538,29,0
54,1,60,27,10,10,2,2,630,23,0
42,0,43,13,2,16,2,1,219,29,0
58,1,17,14,10,20,0,2,413,6,0
51,1,18,22,8,15,2,2,562,22,0
59,0,23,20,2,5,2,1,548,15,0
34,0,19,1,5,9,0,0,219,17,0
24,1,53,30,6,1,1,1,439,8,0
50,0,25,4,1,15,2,2,345,2,0
47,1,31,4,9,4,0,0,637,3,0
35,1,24,10,10,6,1,0,141,3,0
40,0,10,16,3,16,2,2,819,18,0
53,1,25,9,3,20,1,2,359,1,0
36,0,41,18,5,15,1,0,632,29,0
60,1,42,3,0,14,1,1,607,14,0
56,0,42,11,0,10,2,1,793,15,0
37,1,54,22,2,27,2,2,214,24,0
18,1,21,10,7,20,0,0,968,18,0
32,0,6,16,8,19,1,1,552,8,0
48,1,55,25,8,11,2,2,625,30,0
43,0,21,4,2,2,0,1,694,13,0
47,1,12,12,10,8,1,1,501,27,0
47,1,56,3,2,18,1,0,178,8,0
49,0,28,7,7,6,0,2,537,23,0
49,1,12,13,1,14,0,1,418,12,0
35,1,13,15,0,28,1,0,129,3,0
58,1,21,16,8,5,2,1,412,8,0
37,1,34,25,4,24,1,2,948,4,0
42,0,53,30,10,2,0,2,446,9,0
37,1,17,25,8,9,0,1,924,29,0
38,1,10,12,6,13,2,0,929,18,0
20,1,35,21,2,27,2,1,885,2,0
62,1,2,21,7,13,0,2,954,10,0
38,1,9,15,5,18,2,0,851,30,0
55,1,52,5,2,9,2,1,687,17,0
37,0,11,21,4,20,2,1,884,25,0
31,0,41,18,4,0,0,0,601,16,0
20,0,31,24,2,5,0,1,756,26,0
51,1,19,25,9,13,2,2,856,10,0
47,1,3,3,3,22,1,2,525,5,0
19,1,1,27,2,3,1,0,724,11,0
52,0,17,16,3,12,2,1,619,25,0
25,1,25,3,8,9,0,2,374,29,0
35,0,60,11,10,5,0,1,189,16,0
54,1,39,26,0,22,0,0,112,12,0
53,1,4,9,8,1,1,0,903,6,0
51,0,58,27,7,7,2,1,116,10,0
41,0,12,29,1,15,2,2,825,17,0
61,0,57,17,6,10,0,1,893,27,0
18,0,5,15,10,20,2,0,732,18,0
20,1,60,7,4,8,0,0,366,20,0
39,1,42,27,10,13,2,0,253,15,0
59,1,15,7,1,24,2,2,759,7,0
22,1,30,18,4,15,2,0,586,30,0
32,0,34,20,2,11,0,2,303,26,0
30,1,7,26,2,26,2,1,671,28,0
24,0,10,26,4,20,1,2,129,19,0
23,1,34,12,4,3,1,1,120,2,0
27,0,33,26,3,11,2,2,271,17,0
53,0,38,29,0,15,0,2,946,17,0
31,1,31,19,1,23,1,1,311,10,0
21,1,9,18,4,23,0,0,222,27,0
22,1,17,23,2,6,1,2,810,1,0
59,0,60,8,8,4,2,2,243,25,0
39,1,50,16,0,2,2,2,984,16,0
35,0,40,28,10,14,1,1,649,1,0
36,1,34,5,1,15,0,0,874,24,0
41,1,49,19,2,10,2,1,425,20,0
20,1,2,14,10,30,1,1,940,2,0
44,1,8,3,0,23,2,1,278,11,0
59,1,15,27,0,6,1,0,261,10,0
54,1,3,19,0,26,0,0,788,9,0
55,1,52,7,3,13,0,0,943,11,0
58,1,37,26,1,19,0,2,148,29,0
53,1,47,26,3,14,2,0,126,10,0
48,1,16,13,1,17,0,2,906,11,0
42,0,19,6,6,28,2,2,834,9,0
30,1,60,24,10,0,1,1,538,20,0
58,1,30,29,9,1,1,0,826,10,0
23,1,19,20,10,5,0,0,622,6,0
30,1,53,24,1,23,2,1,300,22,0
45,0,53,20,8,9,2,0,836,9,0
25,0,49,4,2,10,1,1,457,5,0
64,0,44,18,2,6,0,2,492,14,0
49,0,19,13,5,6,2,2,141,12,0
50,0,53,13,9,13,2,0,764,22,0
64,1,34,5,2,7,2,2,885,15,0
51,0,55,23,4,21,0,2,997,21,0
27,0,40,21,0,3,2,2,272,14,0
58,0,50,23,9,1,2,0,746,15,0
62,0,14,23,7,2,0,1,504,6,0
18,0,11,9,0,18,0,0,577,29,0
39,1,10,27,1,30,1,0,579,18,0
39,1,48,23,10,15,2,2,335,24,0
46,1,50,13,8,11,0,1,953,11,0
18,1,37,25,4,21,1,1,563,7,0
49,1,9,26,6,22,2,2,653,22,0
60,1,47,22,6,14,2,2,544,14,0
60,1,57,10,9,14,1,2,497,11,0
31,1,26,13,10,3,1,1,379,2,0
37,0,48,16,3,4,0,1,358,4,0
44,1,15,29,10,11,1,2,159,24,0
63,0,27,28,10,7,0,0,725,8,0
22,0,2,3,1,19,2,2,359,28,0
61,0,20,8,1,16,2,0,766,10,0
56,1,48,24,0,6,0,1,730,9,0
23,1,55,25,3,0,0,2,461,9,0
32,0,31,16,0,20,2,2,652,29,0
41,1,26,29,2,18,1,2,499,22,0
19,1,27,4,1,0,0,2,240,2,0
46,1,48,10,2,0,0,1,393,29,0
20,1,33,18,5,11,1,1,764,22,0
63,1,12,9,4,22,2,2,360,18,0
63,1,55,8,8,2,1,1,125,15,0
64,1,9,27,5,9,2,2,260,9,0
28,0,45,29,10,10,0,0,680,11,0
26,1,58,25,0,10,1,1,631,28,0
44,0,7,9,1,26,1,2,679,15,0
60,1,12,7,6,25,1,2,307,9,0
49,1,26,30,2,4,1,1,551,30,0
38,1,27,17,0,30,1,1,505,23,0
19,1,58,21,9,14,2,0,255,11,0
28,1,44,26,4,30,0,0,120,23,0
56,0,5,3,1,14,1,0,935,13,0
19,0,12,8,4,2,2,2,739,11,0
63,0,42,14,3,9,2,0,830,16,0
51,0,36,19,0,13,0,2,378,24,0
40,0,14,26,7,24,2,2,605,8,0
62,0,53,25,7,7,1,1,726,6,0
34,0,26,23,3,10,0,0,385,27,0
55,0,18,10,5,2,1,2,840,6,0
49,1,12,7,5,24,0,1,950,9,0
19,0,12,3,3,5,2,1,455,27,0
24,1,15,24,6,12,2,0,640,21,0
64,1,20,20,10,5,1,0,631,16,0
41,0,59,22,10,6,0,0,955,2,0
30,1,15,21,5,27,2,2,123,4,0
22,0,5,12,9,0,2,2,548,19,0
49,1,8,26,3,15,2,1,780,5,0
51,0,25,29,10,14,2,2,139,11,0
25,1,58,6,9,14,1,0,367,5,0
27,0,44,7,5,7,0,2,338,23,0
18,1,29,10,4,4,2,1,506,17,0
19,1,40,3,1,23,0,2,253,16,0
24,1,6,8,10,25,0,0,284,3,0
26,0,21,11,1,9,1,1,847,9,0
56,1,3,16,10,25,0,2,748,29,0
47,1,16,11,9,14,1,1,335,18,0
47,1,19,12,6,19,1,1,607,14,0
43,0,49,14,4,20,1,0,424,6,0
56,0,43,8,4,30,0,1,721,15,0
21,1,11,25,3,5,0,2,982,7,0
58,1,11,24,7,15,1,2,557,13,0
60,0,59,19,8,3,2,0,140,27,0
58,1,45,15,7,12,0,2,128,9,0
45,1,33,30,1,12,1,1,601,1,0
48,0,24,21,0,18,1,2,164,9,0
50,0,5,16,1,21,1,2,847,4,0
59,1,49,26,8,0,1,1,574,20,0
63,0,8,29,2,21,2,2,529,17,0
37,0,25,18,1,8,0,0,302,9,0
44,1,39,5,4,11,2,2,398,12,0
35,1,31,17,10,1,2,2,731,1,0
55,1,57,24,4,3,1,1,263,27,0
29,0,17,25,2,21,2,1,900,25,0
28,1,18,17,10,5,2,2,870,27,0
65,0,2,30,5,15,2,1,532,2,0
24,1,21,4,6,20,0,0,667,1,0
55,0,14,20,3,20,0,0,606,30,0
52,1,11,5,3,28,1,1,906,20,0
51,0,23,23,9,20,0,2,898,5,0
34,1,9,28,4,6,0,0,317,22,0
52,0,50,29,1,6,0,1,866,8,0
23,1,21,19,2,22,1,2,338,18,0
41,1,49,29,1,16,2,1,500,24,0
31,0,51,8,3,13,0,1,623,14,0
28,0,22,16,8,22,0,1,941,30,0
33,1,2,6,9,19,0,2,228,6,0
57,1,20,24,3,14,1,1,984,26,0
44,1,25,28,3,17,1,2,259,13,0
64,1,7,19,1,25,0,0,163,22,0
36,1,9,10,7,2,1,2,674,6,0
29,1,2,16,3,9,1,2,716,26,0
32,1,21,17,3,1,0,0,419,23,0
60,0,60,23,9,8,1,2,722,30,0
42,1,18,24,7,15,1,0,736,8,0
61,1,55,22,3,6,0,2,605,4,0
62,1,55,29,4,18,1,1,210,5,0
24,0,10,6,0,5,0,0,382,20,0
63,1,55,10,1,30,2,0,485,23,0
53,1,1,26,3,3,0,1,578,29,0
52,1,9,21,6,18,0,0,612,20,0
57,1,19,18,10,12,1,0,560,24,0
32,1,24,4,2,21,1,1,481,15,0
24,1,3,28,3,26,0,2,308,10,0
18,0,7,30,7,26,1,2,751,17,0
29,0,6,23,9,10,2,2,827,27,0
27,0,17,13,0,6,2,2,534,10,0
36,0,14,22,0,12,0,1,877,6,0
51,0,19,9,0,21,2,1,938,3,0
49,1,55,1,2,10,2,1,676,23,0
27,1,9,13,4,4,1,0,505,7,0
30,0,26,17,6,0,1,0,481,28,0
55,1,9,22,7,7,1,1,145,19,0
35,1,26,28,5,8,0,1,887,2,0
55,0,32,17,7,12,1,1,858,9,0
38,0,42,16,0,17,0,0,809,20,0
23,1,34,15,0,17,1,2,858,9,0
50,0,27,12,7,0,2,0,909,4,0
34,1,27,19,2,6,1,0,418,14,0
56,1,43,26,10,1,1,1,783,22,0
42,1,2,12,9,23,1,2,112,4,0
25,0,36,23,10,6,1,0,592,6,0
21,0,10,12,7,9,2,0,313,8,0
26,1,11,21,2,23,1,2,318,13,0
34,1,11,10,10,3,1,0,531,21,0
55,1,11,5,1,11,2,1,620,12,0
19,0,3,28,5,15,2,2,314,15,0
21,1,8,20,1,23,0,1,301,7,0
61,1,29,14,0,25,0,0,845,18,0
22,0,4,7,4,28,0,1,704,16,0
37,0,36,1,5,13,0,1,652,4,0
53,1,7,11,1,16,1,0,264,24,0
39,0,48,20,7,10,1,2,551,1,0
36,0,12,28,10,0,1,2,595,17,0
62,1,30,24,3,12,0,2,104,14,0
35,1,28,29,5,10,2,2,641,21,0
47,1,38,4,6,3,1,1,754,13,0
40,0,51,23,4,14,0,1,602,9,0
40,1,13,20,3,17,2,1,581,15,0
33,0,42,29,2,15,1,0,869,12,0
24,0,50,24,6,8,0,0,754,27,0
40,1,48,15,0,29,2,1,842,20,0
43,1,7,24,5,0,1,0,572,1,0
