Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
34,Male,32,1,2,0,Premium,Monthly,435,16,0
61,Female,59,23,6,12,Premium,Annual,483,13,0
29,Male,31,14,5,24,Standard,Quarterly,205,24,1
29,Male,55,30,5,12,Premium,Monthly,125,23,0
56,Female,36,30,10,0,Premium,Quarterly,558,19,0
24,Male,13,16,6,15,Basic,Monthly,291,5,0
27,Male,25,11,7,24,Basic,Monthly,916,3,1
47,Female,19,10,3,6,Basic,Quarterly,630,30,0
65,Female,7,7,4,21,Standard,Annual,305,14,1
19,Female,13,21,0,16,Premium,Annual,607,26,0
46,Female,42,10,10,7,Premium,Monthly,421,16,0
65,Female,39,24,10,28,Premium,Annual,586,13,1
33,Female,22,25,1,11,Standard,Quarterly,807,12,0
42,Female,38,25,3,14,Standard,Quarterly,413,2,0
21,Male,22,13,0,20,Premium,Monthly,704,16,0
52,Female,43,7,8,15,Standard,Annual,388,27,0
35,Male,60,8,4,10,Basic,Monthly,444,24,0
45,Male,26,22,1,28,Standard,Monthly,872,24,0
50,Female,40,8,1,11,Basic,Quarterly,495,5,0
39,Female,42,21,5,27,Standard,Monthly,400,2,1
63,Male,22,10,8,15,Premium,Annual,473,21,0
27,Female,35,26,10,3,Premium,Monthly,183,23,0
64,Male,59,10,4,1,Basic,Quarterly,361,3,0
49,Male,21,22,7,4,Standard,Quarterly,769,4,0
61,Male,22,17,6,20,Standard,Monthly,722,5,0
48,Male,26,16,2,8,Standard,Monthly,738,20,0
19,Male,34,18,6,20,Basic,Monthly,286,17,1
51,Male,12,6,0,7,Standard,Monthly,751,24,0
25,Female,40,21,2,12,Premium,Quarterly,186,22,0
18,Female,13,7,5,21,Standard,Monthly,626,9,1
44,Male,27,10,0,17,Premium,Annual,503,11,0
36,Male,35,26,9,7,Basic,Annual,911,7,0
41,Female,33,1,0,11,Standard,Annual,316,4,0
29,Female,1,1,7,18,Premium,Monthly,790,20,0
42,Female,33,18,1,24,Standard,Monthly,314,16,1
56,Female,17,5,2,0,Basic,Monthly,305,10,0
55,Male,25,25,7,22,Premium,Monthly,914,18,1
44,Male,32,4,8,24,Premium,Quarterly,740,16,1
33,Male,53,18,8,8,Basic,Quarterly,510,13,0
55,Female,23,2,4,21,Basic,Monthly,150,30,1
58,Female,41,22,5,29,Premium,Quarterly,766,13,1
51,Male,13,13,7,24,Basic,Quarterly,189,7,0
62,Male,4,20,1,5,Standard,Quarterly,346,21,0
59,Male,58,12,2,28,Standard,Monthly,584,19,0
53,Male,48,24,0,24,Basic,Monthly,973,19,0
22,Male,15,22,1,8,Premium,Quarterly,932,3,0
33,Female,7,2,2,0,Basic,Quarterly,980,18,0
21,Female,12,8,8,6,Premium,Annual,571,6,0
32,Female,7,10,3,0,Basic,Monthly,657,1,0
34,Female,43,17,9,20,Premium,Monthly,921,26,1
30,Female,30,28,3,5,Basic,Annual,897,15,0
39,Female,12,26,8,6,Basic,Quarterly,881,2,0
49,Male,11,20,0,13,Standard,Quarterly,721,12,0
42,Male,24,5,2,19,Basic,Monthly,370,1,0
20,Female,6,21,6,28,Premium,Quarterly,488,13,1
39,Female,37,7,5,12,Basic,Quarterly,828,24,0
42,Female,57,17,4,23,Standard,Quarterly,739,16,0
20,Female,60,19,7,25,Premium,Quarterly,275,3,1
25,Female,23,6,3,8,Basic,Quarterly,250,24,0
50,Male,31,10,10,6,Basic,Quarterly,678,30,0
57,Male,41,29,0,4,Premium,Quarterly,166,15,0
48,Male,8,28,3,16,Standard,Annual,832,30,0
63,Male,36,28,0,0,Premium,Monthly,968,7,0
29,Female,29,6,1,7,Premium,Annual,788,14,0
32,Female,9,24,4,3,Premium,Annual,896,10,0
51,Female,6,7,3,12,Basic,Quarterly,483,13,0
64,Female,40,5,7,9,Standard,Monthly,568,23,1
47,Female,33,8,8,13,Basic,Annual,164,7,0
46,Female,2,8,4,9,Premium,Annual,313,3,0
45,Male,48,23,6,22,Standard,Annual,857,17,1
42,Male,25,16,3,10,Standard,Quarterly,244,13,0
55,Female,30,20,4,0,Standard,Monthly,906,4,0
36,Male,56,13,7,24,Premium,Annual,334,8,1
38,Male,35,1,4,3,Basic,Quarterly,413,8,0
54,Female,5,5,1,16,Standard,Monthly,562,2,0
49,Female,32,25,8,24,Standard,Monthly,462,20,1
64,Female,30,8,8,7,Basic,Annual,450,25,0
56,Male,31,19,4,27,Standard,Monthly,789,29,0
21,Female,24,16,9,18,Premium,Quarterly,995,15,1
23,Male,7,24,8,4,Premium,Monthly,724,7,0
60,Female,29,16,7,29,Premium,Annual,897,5,1
49,Male,30,23,4,5,Standard,Quarterly,513,8,0
31,Female,48,15,3,4,Premium,Annual,124,13,0
27,Female,48,4,1,17,Premium,Annual,667,6,0
22,Female,1,2,4,2,Basic,Annual,622,20,1
52,Female,56,12,10,3,Basic,Quarterly,618,14,0
27,Male,10,17,2,0,Basic,Annual,327,7,0
53,Female,19,27,0,25,Premium,Annual,937,3,0
21,Female,20,19,3,19,Premium,Annual,464,26,0
40,Female,30,11,8,4,Premium,Quarterly,511,21,0
62,Male,37,1,5,0,Premium,Quarterly,142,2,1
51,Male,42,12,0,9,Premium,Monthly,856,25,0
57,Female,6,19,5,0,Premium,Quarterly,753,12,0
32,Female,19,25,2,23,Standard,Monthly,295,7,1
57,Male,5,7,4,2,Premium,Quarterly,722,4,0
59,Female,11,11,10,28,Standard,Quarterly,944,20,0
52,Female,3,14,0,25,Standard,Quarterly,799,28,0
20,Female,31,9,4,4,Basic,Monthly,749,23,0
42,Female,5,16,3,3,Basic,Quarterly,288,6,0
20,Male,8,14,0,3,Premium,Annual,149,20,0
21,Female,11,8,3,9,Basic,Annual,353,6,0
44,Male,52,27,9,5,Standard,Monthly,259,14,0
29,Male,57,11,10,4,Standard,Annual,700,15,0
37,Male,8,23,5,3,Premium,Quarterly,546,7,0
20,Female,12,21,3,13,Basic,Monthly,945,17,0
29,Female,32,22,10,24,Basic,Annual,339,29,1
61,Male,1,30,1,24,Standard,Annual,789,15,0
43,Male,39,15,9,11,Basic,Annual,843,23,0
26,Female,40,2,8,0,Standard,Monthly,822,25,0
26,Female,9,21,2,0,Basic,Annual,122,9,0
49,Female,14,15,1,17,Basic,Annual,121,29,0
62,Male,18,25,7,1,Premium,Quarterly,970,8,0
53,Female,33,4,7,2,Premium,Monthly,812,5,1
44,Male,11,6,8,21,Premium,Annual,897,16,0
65,Female,51,26,6,13,Premium,Annual,531,7,0
23,Male,57,17,10,28,Basic,Annual,331,27,1
61,Male,21,2,0,6,Standard,Monthly,206,29,0
59,Female,54,24,7,18,Premium,Monthly,512,4,1
45,Male,21,16,6,18,Premium,Monthly,827,23,0
49,Female,40,22,10,11,Standard,Quarterly,882,9,0
28,Female,22,23,10,11,Premium,Quarterly,188,14,0
18,Male,56,29,3,9,Premium,Quarterly,296,14,0
24,Female,24,13,6,29,Premium,Monthly,366,11,1
30,Male,30,2,9,15,Basic,Annual,679,20,0
29,Female,49,23,1,9,Standard,Monthly,833,7,0
62,Female,11,19,3,5,Premium,Quarterly,913,6,0
49,Male,16,10,1,3,Standard,Annual,727,1,0
57,Male,21,8,8,10,Basic,Annual,789,30,0
32,Male,39,11,3,6,Premium,Quarterly,778,14,0
43,Male,13,3,2,23,Premium,Annual,855,1,0
52,Female,47,8,0,3,Premium,Monthly,187,1,0
45,Male,49,27,9,16,Premium,Annual,142,9,1
34,Female,31,24,10,12,Premium,Monthly,416,15,0
42,Female,32,9,6,4,Premium,Monthly,845,14,0
25,Female,53,12,1,4,Premium,Annual,668,8,0
28,Male,28,16,3,11,Premium,Quarterly,520,26,0
26,Male,24,20,10,15,Premium,Quarterly,553,22,0
65,Male,7,4,2,1,Premium,Monthly,284,24,0
29,Female,15,5,10,26,Standard,Annual,688,20,0
27,Male,38,10,5,2,Premium,Monthly,118,12,0
50,Male,39,3,2,20,Premium,Quarterly,637,6,0
48,Female,48,28,1,13,Basic,Quarterly,177,7,0
63,Male,24,11,7,15,Standard,Quarterly,546,12,0
56,Female,10,28,7,18,Basic,Monthly,767,30,0
18,Male,42,14,0,28,Standard,Quarterly,907,8,0
47,Female,8,26,8,26,Standard,Monthly,463,20,1
39,Male,5,23,8,17,Premium,Monthly,330,17,0
31,Female,50,24,0,9,Basic,Monthly,400,12,0
47,Male,9,19,2,17,Premium,Annual,363,8,0
57,Female,29,1,4,23,Basic,Annual,822,27,1
25,Male,30,2,3,8,Premium,Annual,923,11,0
58,Female,2,27,9,20,Basic,Quarterly,762,28,0
57,Female,19,25,0,20,Premium,Annual,459,4,0
47,Male,50,22,8,9,Standard,Annual,299,29,0
52,Male,8,29,9,5,Basic,Annual,667,14,0
36,Male,7,21,1,24,Standard,Quarterly,475,17,0
36,Male,52,22,1,4,Standard,Monthly,358,29,0
36,Male,35,4,1,12,Standard,Quarterly,643,22,0
22,Male,7,3,3,12,Standard,Monthly,970,26,0
55,Male,16,8,4,18,Basic,Monthly,520,8,0
30,Female,9,18,4,13,Standard,Monthly,982,19,0
50,Male,1,6,1,22,Standard,Annual,238,1,0
46,Female,7,13,7,4,Basic,Quarterly,933,28,0
58,Female,47,13,9,4,Standard,Quarterly,661,4,0
37,Male,50,19,4,11,Standard,Annual,103,20,0
37,Female,57,19,0,16,Basic,Annual,798,10,0
30,Female,30,29,8,25,Premium,Quarterly,817,18,1
41,Female,25,12,0,24,Premium,Quarterly,970,7,0
33,Female,5,12,4,2,Standard,Annual,362,22,0
62,Female,22,17,3,21,Premium,Annual,577,14,0
65,Male,42,16,6,12,Premium,Monthly,585,4,0
38,Female,44,13,9,24,Premium,Monthly,869,15,1
45,Male,9,11,8,4,Basic,Annual,926,13,0
53,Male,2,13,7,11,Premium,Monthly,459,29,0
47,Female,3,16,9,16,Standard,Monthly,803,29,0
45,Male,47,27,5,18,Standard,Monthly,936,3,1
49,Female,56,30,1,28,Basic,Monthly,951,19,1
51,Male,55,2,7,28,Premium,Quarterly,246,21,1
29,Female,57,9,7,12,Premium,Annual,755,26,0
29,Female,54,16,10,10,Premium,Monthly,887,17,0
59,Female,33,6,0,29,Premium,Monthly,527,11,1
46,Female,3,12,4,22,Premium,Monthly,522,21,1
27,Male,37,5,8,14,Basic,Annual,274,11,0
21,Male,38,5,3,27,Standard,Annual,477,12,0
45,Female,18,17,8,22,Premium,Monthly,702,5,1
26,Female,47,15,10,15,Basic,Annual,972,9,0
40,Male,55,10,6,30,Standard,Quarterly,477,14,1
35,Female,19,13,2,15,Standard,Monthly,470,28,0
25,Female,22,17,7,29,Basic,Annual,138,22,1
20,Female,21,23,9,16,Premium,Monthly,468,28,0
47,Male,5,26,3,22,Basic,Annual,376,26,0
61,Male,38,16,0,28,Basic,Monthly,367,25,0
63,Male,60,24,5,3,Premium,Quarterly,536,30,0
63,Male,50,12,10,24,Standard,Annual,775,20,1
30,Male,52,26,6,11,Basic,Annual,370,29,0
46,Female,42,21,8,13,Premium,Annual,264,12,0
65,Male,14,3,4,10,Premium,Monthly,422,7,1
23,Female,29,22,8,18,Standard,Annual,439,13,1
63,Female,39,29,10,27,Standard,Quarterly,289,6,1
53,Male,40,22,2,1,Standard,Monthly,752,11,0
30,Female,3,11,7,13,Premium,Annual,849,3,0
57,Male,42,25,9,12,Standard,Quarterly,277,19,0
52,Female,28,9,7,19,Standard,Monthly,142,25,1
53,Male,34,21,7,12,Premium,Annual,205,24,0
24,Male,37,18,1,2,Premium,Quarterly,704,25,0
48,Female,56,27,10,30,Standard,Quarterly,335,9,1
62,Female,3,9,7,11,Premium,Monthly,477,11,0
36,Male,46,9,5,19,Standard,Annual,705,23,1
55,Male,43,30,2,14,Premium,Annual,845,15,0
42,Female,58,17,5,7,Basic,Quarterly,273,7,0
65,Female,36,8,6,21,Basic,Monthly,966,21,1
31,Female,55,15,1,4,Basic,Quarterly,178,17,0
59,Female,14,16,6,16,Basic,Annual,222,19,0
53,Female,33,16,9,23,Standard,Annual,755,9,1
22,Male,46,20,9,20,Premium,Monthly,585,17,1
63,Female,7,20,1,15,Premium,Annual,777,11,0
46,Female,43,6,1,18,Premium,Annual,893,2,0
22,Female,59,9,4,15,Premium,Annual,335,13,0
34,Female,21,4,4,29,Premium,Annual,115,29,1
22,Male,17,1,10,25,Basic,Quarterly,770,28,0
23,Female,46,16,6,15,Standard,Monthly,487,11,0
24,Female,43,1,6,30,Premium,Quarterly,517,5,1
38,Male,18,24,7,14,Basic,Annual,630,4,0
61,Male,20,27,5,10,Premium,Monthly,568,3,0
33,Male,44,2,6,17,Standard,Quarterly,970,4,1
46,Male,37,8,5,18,Premium,Quarterly,277,4,1
55,Male,12,22,4,6,Standard,Monthly,183,4,0
34,Male,1,23,10,8,Premium,Quarterly,887,22,0
64,Female,53,20,8,0,Standard,Monthly,200,24,0
59,Female,14,9,8,12,Basic,Monthly,961,6,0
33,Female,23,20,9,21,Basic,Annual,197,16,1
55,Male,2,5,8,13,Standard,Quarterly,307,27,1
54,Female,22,3,5,22,Premium,Quarterly,471,24,1
35,Male,23,6,5,4,Premium,Monthly,547,23,0
45,Female,21,15,4,12,Standard,Annual,308,27,0
46,Male,20,8,7,17,Premium,Annual,121,21,0
32,Male,49,10,10,23,Premium,Annual,928,22,1
54,Female,10,26,5,13,Premium,Annual,643,15,0
44,Male,9,7,2,21,Standard,Quarterly,688,20,0
33,Female,47,11,6,28,Standard,Quarterly,369,24,1
31,Male,1,17,0,18,Standard,Monthly,440,3,0
33,Female,42,24,6,10,Basic,Annual,476,23,0
63,Male,58,24,2,24,Standard,Monthly,581,21,0
57,Male,20,3,6,16,Standard,Monthly,473,30,1
50,Male,9,7,6,22,Premium,Annual,274,3,0
53,Male,32,28,1,3,Standard,Annual,755,30,0
18,Male,37,18,6,10,Basic,Monthly,952,27,0
55,Female,23,24,4,27,Basic,Annual,271,10,1
38,Female,44,29,2,3,Premium,Quarterly,918,14,0
61,Female,18,5,10,10,Basic,Annual,199,10,1
35,Male,37,15,7,27,Premium,Quarterly,158,28,1
47,Female,57,2,10,25,Premium,Quarterly,421,1,1
51,Male,56,18,5,16,Standard,Monthly,779,16,1
64,Female,30,14,4,0,Basic,Annual,425,9,0
58,Male,45,10,7,3,Basic,Quarterly,737,10,0
56,Male,59,2,3,28,Basic,Quarterly,448,12,0
25,Female,55,22,4,19,Standard,Annual,174,16,0
58,Male,3,14,3,24,Standard,Annual,388,5,0
63,Male,4,21,5,19,Basic,Quarterly,319,5,0
18,Female,35,27,9,30,Premium,Monthly,592,30,1
64,Female,56,8,6,20,Premium,Monthly,886,8,1
57,Female,46,13,9,11,Premium,Annual,949,19,0
20,Female,46,2,6,16,Standard,Annual,285,12,1
59,Male,22,16,8,11,Premium,Annual,825,9,0
22,Female,46,30,5,26,Standard,Annual,193,23,1
37,Female,13,11,0,4,Standard,Monthly,451,1,0
53,Female,2,18,6,20,Premium,Quarterly,615,4,0
57,Female,28,8,1,26,Standard,Annual,699,22,0
25,Male,58,1,7,10,Standard,Quarterly,752,18,0
23,Male,35,24,4,13,Standard,Annual,635,29,0
43,Male,53,27,2,6,Premium,Monthly,527,11,0
60,Female,26,6,2,16,Standard,Annual,125,12,0
63,Male,34,6,4,26,Premium,Monthly,163,24,0
23,Female,24,1,10,1,Premium,Quarterly,750,15,0
20,Male,40,22,3,15,Premium,Quarterly,911,1,0
29,Male,41,15,0,23,Standard,Monthly,760,1,0
58,Male,34,9,3,25,Standard,Monthly,748,20,0
25,Male,34,20,8,9,Basic,Annual,973,16,0
65,Female,45,18,0,5,Standard,Quarterly,974,23,0
44,Male,40,8,8,29,Basic,Quarterly,827,7,1
38,Male,25,6,2,28,Premium,Quarterly,148,30,0
34,Female,51,15,2,17,Standard,Annual,986,20,0
24,Male,50,20,4,28,Basic,Annual,649,12,0
63,Female,39,19,5,30,Premium,Monthly,523,6,1
35,Male,33,29,4,18,Premium,Monthly,189,6,0
43,Female,20,17,6,26,Standard,Monthly,531,8,1
21,Male,44,21,10,10,Premium,Monthly,680,22,0
21,Female,35,23,3,1,Standard,Monthly,688,24,0
35,Female,34,10,1,13,Standard,Quarterly,594,22,0
37,Male,23,8,5,29,Basic,Monthly,152,10,0
20,Male,30,26,8,21,Basic,Monthly,850,3,1
46,Male,44,6,8,28,Basic,Annual,223,6,1
21,Female,33,12,10,25,Standard,Quarterly,241,29,1
36,Female,49,6,7,19,Premium,Quarterly,802,10,1
28,Female,55,18,1,22,Basic,Annual,349,7,1
20,Male,1,6,4,27,Premium,Annual,828,20,0
39,Male,16,21,9,5,Basic,Annual,309,6,0
52,Female,28,8,3,14,Premium,Quarterly,531,24,0
30,Female,45,28,1,3,Premium,Monthly,252,22,0
23,Female,21,5,9,3,Premium,Monthly,253,29,0
30,Male,38,18,2,3,Basic,Quarterly,701,3,0
33,Male,16,25,4,17,Standard,Quarterly,407,26,0
60,Male,40,11,10,15,Premium,Monthly,893,11,0
38,Male,28,29,7,22,Basic,Monthly,403,8,1
29,Male,32,18,9,30,Premium,Monthly,774,30,1
29,Female,8,11,7,19,Standard,Annual,401,6,0
45,Male,31,13,8,27,Premium,Annual,864,1,1
20,Male,25,7,4,0,Premium,Quarterly,490,20,0
47,Female,7,19,9,27,Basic,Annual,892,16,0
38,Male,6,7,9,9,Standard,Quarterly,555,12,0
47,Female,5,30,7,8,Standard,Quarterly,370,21,0
64,Female,43,8,1,16,Standard,Annual,854,20,0
44,Male,9,25,8,4,Basic,Annual,952,17,0
24,Male,36,17,2,14,Premium,Quarterly,849,11,0
18,Male,13,19,10,12,Basic,Quarterly,446,24,0
51,Female,6,7,8,30,Standard,Monthly,422,30,1
22,Female,1,27,9,26,Basic,Annual,847,18,0
21,Female,38,7,7,22,Standard,Monthly,624,30,1
28,Male,26,28,6,0,Standard,Quarterly,385,5,0
49,Male,40,21,0,16,Premium,Quarterly,874,22,0
31,Female,54,6,4,27,Basic,Monthly,878,13,1
19,Female,48,9,8,29,Standard,Monthly,997,22,1
58,Female,32,9,7,26,Premium,Monthly,931,2,1
25,Male,60,18,5,23,Standard,Quarterly,520,22,1
28,Male,56,17,7,2,Standard,Quarterly,155,20,0
23,Male,23,21,8,6,Standard,Quarterly,753,1,0
63,Male,13,28,2,26,Basic,Annual,904,20,0
60,Male,34,9,9,21,Standard,Monthly,901,11,1
31,Female,40,13,10,16,Standard,Monthly,825,21,1
29,Female,28,14,3,30,Basic,Quarterly,448,8,1
57,Male,60,14,7,11,Premium,Quarterly,758,18,0
58,Male,10,7,2,6,Standard,Quarterly,889,23,0
42,Male,44,13,7,0,Standard,Quarterly,626,9,0
58,Male,40,17,9,29,Premium,Monthly,187,13,1
33,Female,17,9,2,29,Basic,Quarterly,887,3,0
57,Female,2,20,8,23,Basic,Quarterly,123,18,1
37,Male,60,16,9,19,Basic,Annual,455,27,1
32,Male,18,22,1,7,Basic,Quarterly,133,15,0
47,Male,21,5,10,0,Premium,Monthly,593,9,0
24,Female,43,2,2,30,Standard,Monthly,711,21,1
62,Male,45,4,2,4,Basic,Monthly,766,13,0
50,Female,18,7,10,30,Premium,Monthly,914,15,1
34,Male,10,21,3,14,Basic,Monthly,230,24,0
21,Female,23,19,5,3,Standard,Quarterly,675,19,0
29,Male,34,14,10,29,Standard,Quarterly,252,16,1
27,Female,23,21,0,19,Basic,Annual,672,13,0
41,Male,24,22,1,3,Basic,Monthly,965,26,0
22,Male,47,16,7,14,Premium,Monthly,713,28,0
65,Female,55,1,5,16,Standard,Annual,188,7,1
43,Female,13,4,2,4,Standard,Quarterly,826,7,0
64,Male,11,22,0,29,Basic,Annual,184,14,0
21,Female,47,30,4,9,Premium,Monthly,259,26,0
45,Male,21,6,4,17,Basic,Annual,872,10,0
49,Male,14,24,7,12,Premium,Monthly,899,2,0
65,Male,46,20,4,17,Basic,Annual,789,1,0
52,Male,21,5,10,29,Basic,Quarterly,464,30,1
35,Female,39,7,1,17,Standard,Quarterly,379,16,0
47,Male,33,14,4,25,Basic,Annual,113,9,0
48,Male,26,18,3,10,Basic,Annual,172,28,0
29,Male,41,23,1,26,Basic,Annual,479,6,0
23,Male,12,15,10,10,Standard,Quarterly,520,30,0
38,Female,47,11,0,23,Premium,Annual,203,4,1
60,Female,15,11,2,18,Basic,Monthly,339,14,0
40,Male,32,30,6,6,Standard,Quarterly,129,22,0
32,Male,55,19,9,19,Premium,Annual,828,24,1
23,Male,27,1,1,19,Premium,Monthly,151,3,0
38,Male,35,29,4,5,Basic,Monthly,905,20,0
29,Male,60,30,5,21,Premium,Annual,923,13,1
43,Female,18,8,0,16,Standard,Annual,335,30,0
51,Male,4,28,0,23,Basic,Quarterly,216,3,0
32,Female,48,11,0,25,Premium,Monthly,990,30,1
51,Male,22,3,9,13,Premium,Quarterly,411,16,1
58,Female,52,14,10,15,Basic,Annual,741,11,0
57,Male,4,14,3,25,Basic,Monthly,398,11,0
37,Female,28,23,3,4,Standard,Annual,782,20,0
21,Male,15,14,4,2,Standard,Annual,319,14,0
62,Male,50,4,1,28,Standard,Quarterly,726,6,0
65,Female,8,11,1,7,Standard,Monthly,109,19,0
59,Female,55,10,8,19,Basic,Monthly,603,24,1
42,Female,39,27,0,19,Basic,Monthly,533,1,0
27,Female,16,10,6,11,Basic,Quarterly,184,4,0
36,Female,49,16,1,3,Premium,Quarterly,767,14,0
45,Female,30,27,3,5,Basic,Quarterly,416,13,0
32,Male,49,30,5,24,Premium,Monthly,496,28,1
44,Female,17,23,4,17,Basic,Monthly,848,20,0
21,Female,11,8,5,8,Standard,Annual,476,19,0
55,Female,60,16,3,30,Basic,Annual,678,29,0
38,Female,34,12,4,6,Premium,Monthly,809,19,0
57,Female,23,1,8,26,Premium,Quarterly,312,23,1
21,Male,24,1,10,30,Basic,Quarterly,718,10,1
62,Female,15,25,5,11,Basic,Quarterly,986,28,0
47,Female,54,4,0,2,Basic,Annual,190,7,0
62,Male,43,14,3,21,Standard,Quarterly,971,2,0
18,Male,60,30,3,17,Premium,Quarterly,482,7,0
29,Female,32,24,6,19,Standard,Monthly,932,2,1
60,Female,17,29,5,13,Premium,Monthly,661,20,0
58,Female,18,30,9,17,Premium,Monthly,640,6,0
43,Female,3,27,4,18,Basic,Annual,965,10,0
43,Male,13,29,6,25,Basic,Annual,831,23,0
25,Female,48,24,4,2,Premium,Quarterly,667,16,0
57,Male,2,1,5,16,Standard,Annual,397,19,1
38,Female,27,11,1,2,Premium,Monthly,841,19,0
30,Male,45,30,10,25,Standard,Annual,111,19,1
32,Female,39,10,5,10,Basic,Annual,347,15,0
45,Male,7,4,4,5,Basic,Quarterly,938,20,0
39,Female,34,10,1,26,Premium,Annual,455,25,1
46,Female,33,7,3,1,Premium,Monthly,951,11,0
44,Female,10,15,6,10,Premium,Annual,270,11,0
65,Female,11,20,9,14,Standard,Monthly,562,13,0
36,Female,36,20,8,14,Basic,Quarterly,169,2,0
55,Female,14,19,7,9,Standard,Annual,416,17,0
26,Female,30,9,5,0,Basic,Monthly,539,15,0
19,Female,27,14,10,30,Basic,Quarterly,859,17,1
25,Male,45,29,8,20,Premium,Quarterly,774,1,1
37,Male,36,15,8,7,Standard,Annual,612,3,0
42,Male,30,10,8,26,Premium,Annual,848,12,1
27,Female,21,30,5,8,Premium,Monthly,987,30,0
57,Female,45,18,10,0,Standard,Annual,209,27,0
47,Male,39,30,7,11,Premium,Monthly,694,7,0
19,Male,21,27,9,7,Premium,Quarterly,675,16,0
26,Male,5,28,7,26,Premium,Monthly,215,22,0
44,Male,30,30,10,2,Basic,Annual,637,14,0
37,Female,6,8,6,14,Basic,Annual,274,9,0
40,Female,21,13,6,28,Basic,Quarterly,535,3,0
28,Male,50,22,0,6,Standard,Annual,935,24,0
47,Male,60,1,7,23,Standard,Quarterly,902,26,1
51,Male,27,8,4,18,Premium,Annual,958,15,0
35,Female,5,14,6,27,Basic,Monthly,689,19,1
31,Male,53,28,7,26,Basic,Annual,576,28,1
65,Female,34,29,8,4,Premium,Monthly,643,18,0
49,Female,57,18,1,12,Standard,Annual,982,18,0
54,Female,52,24,10,8,Basic,Annual,184,29,0
60,Male,17,5,0,12,Standard,Monthly,769,26,0
63,Male,7,15,10,15,Standard,Monthly,105,19,0
25,Male,47,19,10,30,Standard,Monthly,928,21,1
44,Female,37,28,4,4,Premium,Annual,899,13,0
49,Male,42,26,1,23,Basic,Monthly,768,11,0
37,Male,40,25,0,22,Standard,Annual,263,5,0
65,Female,47,4,10,14,Basic,Annual,160,17,1
22,Male,3,30,0,19,Premium,Quarterly,761,9,0
44,Female,12,24,8,19,Basic,Monthly,464,21,0
29,Male,7,2,6,21,Basic,Monthly,398,20,0
57,Male,45,12,1,26,Standard,Monthly,676,24,0
24,Female,46,4,7,25,Basic,Quarterly,340,14,1
53,Male,38,15,1,16,Standard,Quarterly,127,22,0
59,Male,40,7,4,29,Basic,Quarterly,606,11,0
54,Male,7,2,10,21,Basic,Annual,354,23,1
36,Female,56,22,7,5,Basic,Annual,537,14,0
37,Female,20,1,7,22,Premium,Quarterly,273,3,1
59,Male,34,10,5,13,Standard,Monthly,865,2,0
20,Male,39,22,7,12,Basic,Quarterly,596,24,0
46,Female,1,7,3,18,Premium,Quarterly,665,5,0
36,Female,14,22,10,9,Basic,Annual,522,2,0
38,Female,59,23,0,18,Standard,Quarterly,779,5,0
52,Male,24,23,0,2,Standard,Monthly,439,2,0
27,Female,30,4,8,2,Standard,Annual,219,9,0
38,Male,50,30,3,28,Basic,Quarterly,987,27,0
27,Female,12,16,2,14,Premium,Monthly,256,22,0
55,Female,10,2,4,27,Standard,Quarterly,655,23,1
59,Female,10,20,6,19,Premium,Quarterly,136,19,0
32,Male,29,7,1,14,Basic,Quarterly,859,4,0
28,Male,3,14,1,14,Standard,Annual,514,1,0
54,Female,17,29,4,6,Standard,Annual,700,12,0
45,Female,22,29,1,2,Basic,Annual,461,28,0
60,Female,57,10,1,25,Premium,Annual,708,23,0
49,Male,4,23,9,13,Standard,Annual,406,7,0
38,Female,17,28,0,1,Premium,Quarterly,503,17,0
39,Male,49,9,8,26,Basic,Monthly,437,30,1
34,Female,23,27,3,14,Basic,Monthly,585,12,0
65,Male,46,23,8,20,Premium,Annual,571,29,1
57,Male,17,20,1,14,Standard,Annual,885,18,0
21,Female,40,12,10,15,Basic,Quarterly,584,13,0
33,Female,12,18,5,12,Basic,Annual,758,13,0
26,Female,7,7,6,16,Standard,Quarterly,732,19,0
55,Male,53,19,4,27,Basic,Monthly,786,28,0
42,Male,54,30,4,26,Basic,Quarterly,254,10,0
53,Male,25,21,3,25,Premium,Annual,354,6,0
54,Female,15,18,9,14,Standard,Annual,108,27,0
31,Female,32,16,1,10,Standard,Quarterly,783,16,0
59,Female,46,27,0,26,Standard,Quarterly,364,7,1
23,Male,27,25,9,21,Premium,Annual,378,9,1
53,Female,14,28,1,18,Standard,Monthly,219,7,0
45,Female,10,29,6,13,Premium,Monthly,150,9,0
36,Male,28,5,1,29,Standard,Quarterly,280,6,0
59,Female,40,7,4,12,Standard,Monthly,113,18,0
23,Female,54,11,8,8,Standard,Monthly,529,10,0
37,Male,49,26,1,23,Standard,Annual,136,2,0
29,Female,5,30,3,0,Standard,Monthly,863,5,0
57,Female,12,27,2,20,Premium,Quarterly,690,9,0
42,Female,24,26,8,24,Premium,Annual,899,25,1
44,Female,58,12,8,7,Premium,Annual,454,26,0
55,Female,1,28,4,15,Premium,Quarterly,614,29,0
40,Male,30,17,8,9,Premium,Quarterly,807,9,0
24,Male,11,8,5,22,Standard,Monthly,134,22,0
56,Male,34,5,9,18,Basic,Monthly,569,17,1
57,Female,8,14,4,20,Premium,Monthly,215,4,0
28,Female,10,30,1,11,Standard,Monthly,632,23,0
22,Male,5,6,8,25,Premium,Annual,349,8,0
